timer_name,rank,measurement_id,duration_seconds
gatherKernel,0,8,0.035014321
gatherKernel,0,9,0.035018065
gatherKernel,0,10,0.035003314
gatherKernel,0,11,0.035051055
gatherKernel,0,12,0.035030673
gatherKernel,0,13,0.035021233
gatherKernel,0,14,0.035076303
gatherKernel,0,15,0.035014448
gatherKernel,0,16,0.034969587
gatherKernel,0,17,0.035020946
gatherKernel,0,18,0.035024944
gatherKernel,0,19,0.03503336
gatherKernel,0,20,0.03506104
gatherKernel,0,21,0.034971154
gatherKernel,0,22,0.035023761
gatherKernel,0,23,0.035011025
gatherKernel,0,24,0.035039953
gatherKernelSort,0,0,0.023885437
gatherKernelSort,0,1,0.017969212
gatherKernelSort,0,2,0.018017915
gatherKernelSort,0,3,0.018003835
gatherKernelSort,0,4,0.018068665
gatherKernelSort,0,5,0.01799878
gatherKernelSort,0,6,0.017972604
gatherKernelSort,0,7,0.018037274
gatherKernelSort,0,8,0.018013403
gatherKernelSort,0,9,0.018010812
gatherKernelSort,0,10,0.018001979
gatherKernelSort,0,11,0.018038778
gatherKernelSort,0,12,0.018021883
