grid,rho,tolerance,timer,run,time_s
192,10,1e-4,StridedWrite,4,0.000877385
192,10,1e-4,StridedWrite,5,0.000870889
192,10,1e-4,StridedWrite,6,0.000881833
192,10,1e-4,StridedWrite,7,0.000872873
192,10,1e-4,StridedWrite,8,0.000873545
192,10,1e-4,StridedWrite,9,0.000877897
192,10,1e-4,StridedWrite,10,0.000873481
192,10,1e-4,StridedWrite,11,0.00087121
192,10,1e-4,StridedWrite,12,0.000868745
192,10,1e-4,StridedWrite,13,0.000870057
192,10,1e-4,StridedWrite,14,0.000875753
192,10,1e-4,StridedWrite,15,0.000870857
192,10,1e-4,StridedWrite,16,0.000877033
192,10,1e-4,StridedWrite,17,0.000876361
192,10,1e-4,StridedWrite,18,0.000869065
192,10,1e-4,StridedWrite,19,0.000873993
192,10,1e-4,StridedWrite,20,0.000875209
192,10,1e-4,StridedWrite,21,0.000871113
192,10,1e-4,StridedWrite,22,0.000875337
192,10,1e-4,StridedWrite,23,0.000872393
192,10,1e-4,StridedWrite,24,0.000873194
192,10,1e-4,StridedWrite,25,0.000872105
192,10,1e-4,StridedWrite,26,0.00087137
192,10,1e-4,StridedWrite,27,0.000872873
192,10,1e-4,StridedWrite,28,0.000875945
192,10,1e-4,StridedWrite,29,0.000872265
192,10,1e-4,StridedWrite,30,0.000871433
192,10,1e-4,StridedWrite,31,0.000876905
192,10,1e-4,StridedWrite,32,0.000871529
192,10,1e-4,StridedWrite,33,0.000882056
192,10,1e-4,StridedWrite,34,0.000874601
192,10,1e-4,StridedWrite,35,0.000875913
192,10,1e-4,StridedWrite,36,0.000875849
192,10,1e-4,StridedWrite,37,0.000870697
192,10,1e-4,StridedWrite,38,0.000866474
192,10,1e-4,StridedWrite,39,0.000879561
192,10,1e-4,StridedWrite,40,0.000872905
192,10,1e-4,StridedWrite,41,0.000876841
192,10,1e-4,StridedWrite,42,0.000874089
192,10,1e-4,StridedWrite,43,0.000871177
192,10,1e-4,StridedWrite,44,0.000876585
192,10,1e-4,StridedWrite,45,0.000867689
192,10,1e-4,StridedWrite,46,0.000869929
192,10,1e-4,StridedWrite,47,0.000868073
192,10,1e-4,StridedWrite,48,0.000870185
192,10,1e-4,StridedWrite,49,0.000870921
192,10,1e-4,FillHaloNUFFT2,0,0.000219611
192,10,1e-4,FillHaloNUFFT2,1,0.000188699
192,10,1e-4,FillHaloNUFFT2,2,0.000195195
192,10,1e-4,FillHaloNUFFT2,3,0.000189083
192,10,1e-4,FillHaloNUFFT2,4,0.000189563
192,10,1e-4,FillHaloNUFFT2,5,0.000188027
192,10,1e-4,FillHaloNUFFT2,6,0.000182203
192,10,1e-4,FillHaloNUFFT2,7,0.000184635
192,10,1e-4,FillHaloNUFFT2,8,0.000190107
192,10,1e-4,FillHaloNUFFT2,9,0.000183515
192,10,1e-4,FillHaloNUFFT2,10,0.000189019
192,10,1e-4,FillHaloNUFFT2,11,0.000186587
192,10,1e-4,FillHaloNUFFT2,12,0.000189371
192,10,1e-4,FillHaloNUFFT2,13,0.000186747
192,10,1e-4,FillHaloNUFFT2,14,0.000189147
192,10,1e-4,FillHaloNUFFT2,15,0.000189627
192,10,1e-4,FillHaloNUFFT2,16,0.000187259
192,10,1e-4,FillHaloNUFFT2,17,0.000193883
192,10,1e-4,FillHaloNUFFT2,18,0.000188667
192,10,1e-4,FillHaloNUFFT2,19,0.000186619
192,10,1e-4,FillHaloNUFFT2,20,0.000185723
192,10,1e-4,FillHaloNUFFT2,21,0.000187867
192,10,1e-4,FillHaloNUFFT2,22,0.000190043
192,10,1e-4,FillHaloNUFFT2,23,0.000186427
192,10,1e-4,FillHaloNUFFT2,24,0.000187067
192,10,1e-4,GatherNUFFT2,0,0.022379159
192,10,1e-4,GatherNUFFT2,1,0.01903387
192,10,1e-4,GatherNUFFT2,2,0.018988719
192,10,1e-4,GatherNUFFT2,3,0.019340293
192,10,1e-4,GatherNUFFT2,4,0.019336838
192,10,1e-4,GatherNUFFT2,5,0.019346438
192,10,1e-4,GatherNUFFT2,6,0.019240233
192,10,1e-4,GatherNUFFT2,7,0.019366244
192,10,1e-4,GatherNUFFT2,8,0.019281095
192,10,1e-4,GatherNUFFT2,9,0.019319654
192,10,1e-4,GatherNUFFT2,10,0.019393284
192,10,1e-4,GatherNUFFT2,11,0.019349861
192,10,1e-4,GatherNUFFT2,12,0.019362725
192,10,1e-4,GatherNUFFT2,13,0.019349829
192,10,1e-4,GatherNUFFT2,14,0.019297895
192,10,1e-4,GatherNUFFT2,15,0.019390372
192,10,1e-4,GatherNUFFT2,16,0.019360934
192,10,1e-4,GatherNUFFT2,17,0.019259976
192,10,1e-4,GatherNUFFT2,18,0.019287624
192,10,1e-4,GatherNUFFT2,19,0.019193833
192,10,1e-4,GatherNUFFT2,20,0.019338214
192,10,1e-4,GatherNUFFT2,21,0.019287463
192,10,1e-4,GatherNUFFT2,22,0.019249
192,10,1e-4,GatherNUFFT2,23,0.019438883
192,10,1e-4,GatherNUFFT2,24,0.019290375
192,10,1e-4,gather,0,0.022369303
192,10,1e-4,gather,1,0.01902955
192,10,1e-4,gather,2,0.0189844
192,10,1e-4,gather,3,0.019336069
192,10,1e-4,gather,4,0.019332518
192,10,1e-4,gather,5,0.019342214
192,10,1e-4,gather,6,0.019236009
192,10,1e-4,gather,7,0.019362084
192,10,1e-4,gather,8,0.019276871
192,10,1e-4,gather,9,0.019315335
192,10,1e-4,gather,10,0.019388964
192,10,1e-4,gather,11,0.019345638
192,10,1e-4,gather,12,0.019358469
192,10,1e-4,gather,13,0.019345541
192,10,1e-4,gather,14,0.019293608
192,10,1e-4,gather,15,0.019386084
192,10,1e-4,gather,16,0.01935639
192,10,1e-4,gather,17,0.019255656
192,10,1e-4,gather,18,0.019283368
192,10,1e-4,gather,19,0.019189609
192,10,1e-4,gather,20,0.01933399
192,10,1e-4,gather,21,0.019283015
192,10,1e-4,gather,22,0.019244424
192,10,1e-4,gather,23,0.019434531
192,10,1e-4,gather,24,0.019285639
192,10,1e-4,fillHalo,0,0.000166012
192,10,1e-4,fillHalo,1,0.000160188
192,10,1e-4,fillHalo,2,0.000158748
192,10,1e-4,fillHalo,3,0.000161531
192,10,1e-4,fillHalo,4,0.000162076
192,10,1e-4,fillHalo,5,0.000157884
192,10,1e-4,fillHalo,6,0.000167067
192,10,1e-4,fillHalo,7,0.000158395
192,10,1e-4,fillHalo,8,0.000160923
192,10,1e-4,fillHalo,9,0.000164796
192,10,1e-4,fillHalo,10,0.000161275
192,10,1e-4,fillHalo,11,0.000165916
192,10,1e-4,fillHalo,12,0.000162236
192,10,1e-4,fillHalo,13,0.000163803
192,10,1e-4,fillHalo,14,0.000156572
192,10,1e-4,fillHalo,15,0.000165563
192,10,1e-4,fillHalo,16,0.000159964
192,10,1e-4,fillHalo,17,0.0001567
192,10,1e-4,fillHalo,18,0.000157692
192,10,1e-4,fillHalo,19,0.000160124
192,10,1e-4,fillHalo,20,0.000161372
192,10,1e-4,fillHalo,21,0.000160252
192,10,1e-4,fillHalo,22,0.000163388
192,10,1e-4,fillHalo,23,0.000159612
192,10,1e-4,fillHalo,24,0.000176411
192,10,1e-4,gatherKernel,0,0.022190107
192,10,1e-4,gatherKernel,1,0.018863026
192,10,1e-4,gatherKernel,2,0.01881906
192,10,1e-4,gatherKernel,3,0.019168266
192,10,1e-4,gatherKernel,4,0.019163786
192,10,1e-4,gatherKernel,5,0.01917809
192,10,1e-4,gatherKernel,6,0.019062702
192,10,1e-4,gatherKernel,7,0.019197577
192,10,1e-4,gatherKernel,8,0.019109644
192,10,1e-4,gatherKernel,9,0.019144364
192,10,1e-4,gatherKernel,10,0.019221481
192,10,1e-4,gatherKernel,11,0.019173482
192,10,1e-4,gatherKernel,12,0.019190025
192,10,1e-4,gatherKernel,13,0.01917553
192,10,1e-4,gatherKernel,14,0.01913086
192,10,1e-4,gatherKernel,15,0.019214345
192,10,1e-4,gatherKernel,16,0.01918993
192,10,1e-4,gatherKernel,17,0.019092684
192,10,1e-4,gatherKernel,18,0.019119404
192,10,1e-4,gatherKernel,19,0.019023341
192,10,1e-4,gatherKernel,20,0.019166442
192,10,1e-4,gatherKernel,21,0.019116012
192,10,1e-4,gatherKernel,22,0.019074348
192,10,1e-4,gatherKernel,23,0.01926852
192,10,1e-4,gatherKernel,24,0.01910302
192,10,1e-4,gatherKernelSort,0,0.010670665
192,10,1e-4,gatherKernelSort,1,0.007690102
192,10,1e-4,gatherKernelSort,2,0.007677176
192,10,1e-4,gatherKernelSort,3,0.007737397
192,10,1e-4,gatherKernelSort,4,0.007733845
192,10,1e-4,gatherKernelSort,5,0.007731702
192,10,1e-4,gatherKernelSort,6,0.007726006
192,10,1e-4,gatherKernelSort,7,0.007736118
192,10,1e-4,gatherKernelSort,8,0.00771967
192,10,1e-4,gatherKernelSort,9,0.007723062
192,10,1e-4,gatherKernelSort,10,0.00773647
192,10,1e-4,gatherKernelSort,11,0.007747094
192,10,1e-4,gatherKernelSort,12,0.007742645
192,10,1e-4,gatherKernelSort,13,0.007739829
192,10,1e-4,gatherKernelSort,14,0.007726262
192,10,1e-4,gatherKernelSort,15,0.007742677
192,10,1e-4,gatherKernelSort,16,0.007720086
192,10,1e-4,gatherKernelSort,17,0.007723221
192,10,1e-4,gatherKernelSort,18,0.007727862
192,10,1e-4,gatherKernelSort,19,0.007716662
192,10,1e-4,gatherKernelSort,20,0.007726453
192,10,1e-4,gatherKernelSort,21,0.00772767
192,10,1e-4,gatherKernelSort,22,0.007719253
192,10,1e-4,gatherKernelSort,23,0.007767349
192,10,1e-4,gatherKernelSort,24,0.00774063
192,10,1e-4,Total_NUFFT_Cycle,0,0.151149483
192,10,1e-4,Total_NUFFT_Cycle,1,0.150968849
192,10,1e-4,Total_NUFFT_Cycle,2,0.15058281
192,10,1e-4,Total_NUFFT_Cycle,3,0.150468446
192,10,1e-4,Total_NUFFT_Cycle,4,0.150451934
192,10,1e-4,Total_NUFFT_Cycle,5,0.151225834
192,10,1e-4,Total_NUFFT_Cycle,6,0.151238057
192,10,1e-4,Total_NUFFT_Cycle,7,0.15152237
192,10,1e-4,Total_NUFFT_Cycle,8,0.151080974
192,10,1e-4,Total_NUFFT_Cycle,9,0.151494178
192,10,1e-4,Total_NUFFT_Cycle,10,0.151144331
192,10,1e-4,Total_NUFFT_Cycle,11,0.150835604
192,10,1e-4,Total_NUFFT_Cycle,12,0.150397087
192,10,1e-4,Total_NUFFT_Cycle,13,0.150460158
192,10,1e-4,Total_NUFFT_Cycle,14,0.150515259
192,10,1e-4,Total_NUFFT_Cycle,15,0.150494685
192,10,1e-4,Total_NUFFT_Cycle,16,0.150459006
192,10,1e-4,Total_NUFFT_Cycle,17,0.15038048
192,10,1e-4,Total_NUFFT_Cycle,18,0.150968528
192,10,1e-4,Total_NUFFT_Cycle,19,0.15101243
256,10,1e-4,NativeNUFFT::init,0,0.012372413
256,10,1e-4,NativeNUFFT::init,1,0.012098884
256,10,1e-4,NativeNUFFT1,0,0.311144975
256,10,1e-4,NativeNUFFT1,1,0.239888728
256,10,1e-4,NativeNUFFT1,2,0.2399238
256,10,1e-4,NativeNUFFT1,3,0.240411691
256,10,1e-4,NativeNUFFT1,4,0.238521469
256,10,1e-4,NativeNUFFT1,5,0.240315565
256,10,1e-4,NativeNUFFT1,6,0.239437604
256,10,1e-4,NativeNUFFT1,7,0.239223818
256,10,1e-4,NativeNUFFT1,8,0.24004882
256,10,1e-4,NativeNUFFT1,9,0.240941149
256,10,1e-4,NativeNUFFT1,10,0.240511048
256,10,1e-4,NativeNUFFT1,11,0.240364845
256,10,1e-4,NativeNUFFT1,12,0.239483011
256,10,1e-4,NativeNUFFT1,13,0.239548002
256,10,1e-4,NativeNUFFT1,14,0.239719261
256,10,1e-4,NativeNUFFT1,15,0.240840128
256,10,1e-4,NativeNUFFT1,16,0.240381484
256,10,1e-4,NativeNUFFT1,17,0.240152177
256,10,1e-4,NativeNUFFT1,18,0.23943114
256,10,1e-4,NativeNUFFT1,19,0.239573825
256,10,1e-4,NativeNUFFT1,20,0.240009301
256,10,1e-4,NativeNUFFT1,21,0.241037787
256,10,1e-4,NativeNUFFT1,22,0.240863519
256,10,1e-4,NativeNUFFT1,23,0.24033755
256,10,1e-4,NativeNUFFT1,24,0.239510211
256,10,1e-4,scatterTimerNUFFT1,0,0.239243978
256,10,1e-4,scatterTimerNUFFT1,1,0.228919063
256,10,1e-4,scatterTimerNUFFT1,2,0.228999094
256,10,1e-4,scatterTimerNUFFT1,3,0.229488777
256,10,1e-4,scatterTimerNUFFT1,4,0.227629594
256,10,1e-4,scatterTimerNUFFT1,5,0.229410378
256,10,1e-4,scatterTimerNUFFT1,6,0.228556674
256,10,1e-4,scatterTimerNUFFT1,7,0.228348359
256,10,1e-4,scatterTimerNUFFT1,8,0.229136787
256,10,1e-4,scatterTimerNUFFT1,9,0.230040633
256,10,1e-4,scatterTimerNUFFT1,10,0.229593062
256,10,1e-4,scatterTimerNUFFT1,11,0.229481929
256,10,1e-4,scatterTimerNUFFT1,12,0.228452836
256,10,1e-4,scatterTimerNUFFT1,13,0.228657791
256,10,1e-4,scatterTimerNUFFT1,14,0.228865114
256,10,1e-4,scatterTimerNUFFT1,15,0.229992316
256,10,1e-4,scatterTimerNUFFT1,16,0.229479305
256,10,1e-4,scatterTimerNUFFT1,17,0.229320558
256,10,1e-4,scatterTimerNUFFT1,18,0.228519938
256,10,1e-4,scatterTimerNUFFT1,19,0.228657535
256,10,1e-4,scatterTimerNUFFT1,20,0.229133233
256,10,1e-4,scatterTimerNUFFT1,21,0.230157464
256,10,1e-4,scatterTimerNUFFT1,22,0.229956124
256,10,1e-4,scatterTimerNUFFT1,23,0.229464362
256,10,1e-4,scatterTimerNUFFT1,24,0.228649119
256,10,1e-4,scatterKernel,0,0.237841166
256,10,1e-4,scatterKernel,1,0.227546427
256,10,1e-4,scatterKernel,2,0.227628218
256,10,1e-4,scatterKernel,3,0.228120237
256,10,1e-4,scatterKernel,4,0.226259038
256,10,1e-4,scatterKernel,5,0.228041327
256,10,1e-4,scatterKernel,6,0.227186598
256,10,1e-4,scatterKernel,7,0.226976234
256,10,1e-4,scatterKernel,8,0.227764054
256,10,1e-4,scatterKernel,9,0.228669182
256,10,1e-4,scatterKernel,10,0.22822177
256,10,1e-4,scatterKernel,11,0.228110766
256,10,1e-4,scatterKernel,12,0.227082504
256,10,1e-4,scatterKernel,13,0.227287939
256,10,1e-4,scatterKernel,14,0.227496702
256,10,1e-4,scatterKernel,15,0.228621728
256,10,1e-4,scatterKernel,16,0.228110092
256,10,1e-4,scatterKernel,17,0.227951441
256,10,1e-4,scatterKernel,18,0.227150213
256,10,1e-4,scatterKernel,19,0.227287555
256,10,1e-4,scatterKernel,20,0.227762965
256,10,1e-4,scatterKernel,21,0.228788731
256,10,1e-4,scatterKernel,22,0.228585792
256,10,1e-4,scatterKernel,23,0.228094094
256,10,1e-4,scatterKernel,24,0.227279396
256,10,1e-4,scatterKernelSort,0,0.063419076
256,10,1e-4,scatterKernelSort,1,0.050955114
256,10,1e-4,scatterKernelSort,2,0.051154949
256,10,1e-4,scatterKernelSort,3,0.051423422
256,10,1e-4,scatterKernelSort,4,0.049597421
256,10,1e-4,scatterKernelSort,5,0.051462397
256,10,1e-4,scatterKernelSort,6,0.050853421
256,10,1e-4,scatterKernelSort,7,0.050649107
256,10,1e-4,scatterKernelSort,8,0.051162276
256,10,1e-4,scatterKernelSort,9,0.051820723
256,10,1e-4,scatterKernelSort,10,0.051510844
256,10,1e-4,scatterKernelSort,11,0.051438815
256,10,1e-4,scatterKernelSort,12,0.050749679
256,10,1e-4,scatterKernelSort,13,0.050746864
256,10,1e-4,scatterKernelSort,14,0.050991721
256,10,1e-4,scatterKernelSort,15,0.051796596
256,10,1e-4,scatterKernelSort,16,0.051469597
256,10,1e-4,scatterKernelSort,17,0.051378591
256,10,1e-4,scatterKernelSort,18,0.050816493
256,10,1e-4,scatterKernelSort,19,0.050779791
256,10,1e-4,scatterKernelSort,20,0.051279426
256,10,1e-4,scatterKernelSort,21,0.052066797
256,10,1e-4,scatterKernelSort,22,0.051919313
256,10,1e-4,scatterKernelSort,23,0.051541659
256,10,1e-4,scatterKernelSort,24,0.050929132
256,10,1e-4,binSort,0,0.050023363
256,10,1e-4,binSort,1,0.050945002
256,10,1e-4,binSort,2,0.051146309
256,10,1e-4,binSort,3,0.05141427
256,10,1e-4,binSort,4,0.049588334
256,10,1e-4,binSort,5,0.051453789
256,10,1e-4,binSort,6,0.050843245
256,10,1e-4,binSort,7,0.050640147
256,10,1e-4,binSort,8,0.051153701
256,10,1e-4,binSort,9,0.051810931
256,10,1e-4,binSort,10,0.051502172
256,10,1e-4,binSort,11,0.051429759
256,10,1e-4,binSort,12,0.05073992
256,10,1e-4,binSort,13,0.050738129
256,10,1e-4,binSort,14,0.050982794
256,10,1e-4,binSort,15,0.051786773
256,10,1e-4,binSort,16,0.051459613
256,10,1e-4,binSort,17,0.051368671
256,10,1e-4,binSort,18,0.050806669
256,10,1e-4,binSort,19,0.050771215
256,10,1e-4,binSort,20,0.051270914
256,10,1e-4,binSort,21,0.052058285
256,10,1e-4,binSort,22,0.051910737
256,10,1e-4,binSort,23,0.051532635
256,10,1e-4,binSort,24,0.050919852
256,10,1e-4,binZero,0,0.000464276
256,10,1e-4,binZero,1,0.0004437
256,10,1e-4,binZero,2,0.000440468
256,10,1e-4,binZero,3,0.000441973
256,10,1e-4,binZero,4,0.00044274
256,10,1e-4,binZero,5,0.000441204
256,10,1e-4,binZero,6,0.000441012
256,10,1e-4,binZero,7,0.000441269
256,10,1e-4,binZero,8,0.000442548
256,10,1e-4,binZero,9,0.000442996
256,10,1e-4,binZero,10,0.000443284
256,10,1e-4,binZero,11,0.000445268
256,10,1e-4,binZero,12,0.00044194
256,10,1e-4,binZero,13,0.000441012
256,10,1e-4,binZero,14,0.000441237
256,10,1e-4,binZero,15,0.000439316
256,10,1e-4,binZero,16,0.000442197
256,10,1e-4,binZero,17,0.000440308
256,10,1e-4,binZero,18,0.000441108
256,10,1e-4,binZero,19,0.000440469
256,10,1e-4,binZero,20,0.000442356
256,10,1e-4,binZero,21,0.000441108
256,10,1e-4,binZero,22,0.000440021
256,10,1e-4,binZero,23,0.000443285
256,10,1e-4,binZero,24,0.000441813
256,10,1e-4,binCount,0,0.002153896
256,10,1e-4,binCount,1,0.002113225
256,10,1e-4,binCount,2,0.002112361
256,10,1e-4,binCount,3,0.002110632
256,10,1e-4,binCount,4,0.002114344
256,10,1e-4,binCount,5,0.002110729
256,10,1e-4,binCount,6,0.002107273
256,10,1e-4,binCount,7,0.002111368
256,10,1e-4,binCount,8,0.002111593
256,10,1e-4,binCount,9,0.002110857
256,10,1e-4,binCount,10,0.002111913
256,10,1e-4,binCount,11,0.002109513
256,10,1e-4,binCount,12,0.002112617
256,10,1e-4,binCount,13,0.002112457
256,10,1e-4,binCount,14,0.002113544
256,10,1e-4,binCount,15,0.002115881
256,10,1e-4,binCount,16,0.002110792
256,10,1e-4,binCount,17,0.002111529
256,10,1e-4,binCount,18,0.0021114
256,10,1e-4,binCount,19,0.002111912
256,10,1e-4,binCount,20,0.002110569
256,10,1e-4,binCount,21,0.002110537
256,10,1e-4,binCount,22,0.002110121
256,10,1e-4,binCount,23,0.002109929
256,10,1e-4,binCount,24,0.00211332
256,10,1e-4,binScan,0,0.03010766
256,10,1e-4,binScan,1,0.031169936
256,10,1e-4,binScan,2,0.031355787
256,10,1e-4,binScan,3,0.0316321
256,10,1e-4,binScan,4,0.029798293
256,10,1e-4,binScan,5,0.031664515
256,10,1e-4,binScan,6,0.031083635
256,10,1e-4,binScan,7,0.030849016
256,10,1e-4,binScan,8,0.031371466
256,10,1e-4,binScan,9,0.032031609
256,10,1e-4,binScan,10,0.031719681
256,10,1e-4,binScan,11,0.03165018
256,10,1e-4,binScan,12,0.030965877
256,10,1e-4,binScan,13,0.03095679
256,10,1e-4,binScan,14,0.031196655
256,10,1e-4,binScan,15,0.031991963
256,10,1e-4,binScan,16,0.031687554
256,10,1e-4,binScan,17,0.031582917
256,10,1e-4,binScan,18,0.03103618
256,10,1e-4,binScan,19,0.030985525
256,10,1e-4,binScan,20,0.031489735
256,10,1e-4,binScan,21,0.032292307
256,10,1e-4,binScan,22,0.032141111
256,10,1e-4,binScan,23,0.031759585
256,10,1e-4,binScan,24,0.031139602
256,10,1e-4,binPlacement,0,0.017272828
256,10,1e-4,binPlacement,1,0.017205245
256,10,1e-4,binPlacement,2,0.017225437
256,10,1e-4,binPlacement,3,0.017217437
256,10,1e-4,binPlacement,4,0.017218845
256,10,1e-4,binPlacement,5,0.017227133
256,10,1e-4,binPlacement,6,0.017199773
256,10,1e-4,binPlacement,7,0.01722659
256,10,1e-4,binPlacement,8,0.017217022
256,10,1e-4,binPlacement,9,0.017215133
256,10,1e-4,binPlacement,10,0.017216766
256,10,1e-4,binPlacement,11,0.017214046
256,10,1e-4,binPlacement,12,0.01720835
256,10,1e-4,binPlacement,13,0.017215934
256,10,1e-4,binPlacement,14,0.01721779
256,10,1e-4,binPlacement,15,0.017226877
256,10,1e-4,binPlacement,16,0.017204574
256,10,1e-4,binPlacement,17,0.017222717
256,10,1e-4,binPlacement,18,0.01720579
256,10,1e-4,binPlacement,19,0.017221853
256,10,1e-4,binPlacement,20,0.017217566
256,10,1e-4,binPlacement,21,0.017203933
256,10,1e-4,binPlacement,22,0.017208349
256,10,1e-4,binPlacement,23,0.017209437
256,10,1e-4,binPlacement,24,0.017214046
256,10,1e-4,accumulateHaloNUFFT1,0,0.000228954
256,10,1e-4,accumulateHaloNUFFT1,1,0.000201947
256,10,1e-4,accumulateHaloNUFFT1,2,0.000199323
256,10,1e-4,accumulateHaloNUFFT1,3,0.000195771
256,10,1e-4,accumulateHaloNUFFT1,4,0.000199322
256,10,1e-4,accumulateHaloNUFFT1,5,0.000201755
256,10,1e-4,accumulateHaloNUFFT1,6,0.000197306
256,10,1e-4,accumulateHaloNUFFT1,7,0.000209115
256,10,1e-4,accumulateHaloNUFFT1,8,0.000199642
256,10,1e-4,accumulateHaloNUFFT1,9,0.000203003
256,10,1e-4,accumulateHaloNUFFT1,10,0.000201723
256,10,1e-4,accumulateHaloNUFFT1,11,0.000199387
256,10,1e-4,accumulateHaloNUFFT1,12,0.000199578
256,10,1e-4,accumulateHaloNUFFT1,13,0.000200411
256,10,1e-4,accumulateHaloNUFFT1,14,0.000200346
256,10,1e-4,accumulateHaloNUFFT1,15,0.000197499
256,10,1e-4,accumulateHaloNUFFT1,16,0.000197371
256,10,1e-4,accumulateHaloNUFFT1,17,0.000198555
256,10,1e-4,accumulateHaloNUFFT1,18,0.000206458
256,10,1e-4,accumulateHaloNUFFT1,19,0.000198298
256,10,1e-4,accumulateHaloNUFFT1,20,0.000196059
256,10,1e-4,accumulateHaloNUFFT1,21,0.000201723
256,10,1e-4,accumulateHaloNUFFT1,22,0.000203803
256,10,1e-4,accumulateHaloNUFFT1,23,0.000200251
256,10,1e-4,accumulateHaloNUFFT1,24,0.000201659
256,10,1e-4,FFTNUFFT1,0,0.071358708
256,10,1e-4,FFTNUFFT1,1,0.010502829
256,10,1e-4,FFTNUFFT1,2,0.010460495
256,10,1e-4,FFTNUFFT1,3,0.010465901
256,10,1e-4,FFTNUFFT1,4,0.010430159
256,10,1e-4,FFTNUFFT1,5,0.010441071
256,10,1e-4,FFTNUFFT1,6,0.010422191
256,10,1e-4,FFTNUFFT1,7,0.010402672
256,10,1e-4,FFTNUFFT1,8,0.010451279
256,10,1e-4,FFTNUFFT1,9,0.010436527
256,10,1e-4,FFTNUFFT1,10,0.010455278
256,10,1e-4,FFTNUFFT1,11,0.010424752
256,10,1e-4,FFTNUFFT1,12,0.010565355
256,10,1e-4,FFTNUFFT1,13,0.010424463
256,10,1e-4,FFTNUFFT1,14,0.010396368
256,10,1e-4,FFTNUFFT1,15,0.010388624
256,10,1e-4,FFTNUFFT1,16,0.010440495
256,10,1e-4,FFTNUFFT1,17,0.010370576
256,10,1e-4,FFTNUFFT1,18,0.01043784
256,10,1e-4,FFTNUFFT1,19,0.010455279
256,10,1e-4,FFTNUFFT1,20,0.010418928
256,10,1e-4,FFTNUFFT1,21,0.010418895
256,10,1e-4,FFTNUFFT1,22,0.010443983
256,10,1e-4,FFTNUFFT1,23,0.010408593
256,10,1e-4,FFTNUFFT1,24,0.010396912
256,10,1e-4,TwiddleAdd,0,0.001252864
256,10,1e-4,TwiddleAdd,1,0.001432571
256,10,1e-4,TwiddleAdd,2,0.001245759
256,10,1e-4,TwiddleAdd,3,0.001438394
256,10,1e-4,TwiddleAdd,4,0.001250976
256,10,1e-4,TwiddleAdd,5,0.001443226
256,10,1e-4,TwiddleAdd,6,0.001242144
256,10,1e-4,TwiddleAdd,7,0.001438331
256,10,1e-4,TwiddleAdd,8,0.001244735
256,10,1e-4,TwiddleAdd,9,0.001442618
256,10,1e-4,TwiddleAdd,10,0.00124144
256,10,1e-4,TwiddleAdd,11,0.00143769
256,10,1e-4,TwiddleAdd,12,0.001244832
256,10,1e-4,TwiddleAdd,13,0.001443514
256,10,1e-4,TwiddleAdd,14,0.001239807
256,10,1e-4,TwiddleAdd,15,0.001443226
256,10,1e-4,TwiddleAdd,16,0.00124272
256,10,1e-4,TwiddleAdd,17,0.001436698
256,10,1e-4,TwiddleAdd,18,0.001246399
256,10,1e-4,TwiddleAdd,19,0.001448762
256,10,1e-4,TwiddleAdd,20,0.001247744
256,10,1e-4,TwiddleAdd,21,0.001443354
256,10,1e-4,TwiddleAdd,22,0.001242911
256,10,1e-4,TwiddleAdd,23,0.00144505
256,10,1e-4,TwiddleAdd,24,0.001245983
256,10,1e-4,TwiddleAdd,25,0.001440571
256,10,1e-4,TwiddleAdd,26,0.001250303
256,10,1e-4,TwiddleAdd,27,0.001444666
256,10,1e-4,TwiddleAdd,28,0.001241855
256,10,1e-4,TwiddleAdd,29,0.001440538
256,10,1e-4,TwiddleAdd,30,0.001238687
256,10,1e-4,TwiddleAdd,31,0.001440154
256,10,1e-4,TwiddleAdd,32,0.00124432
256,10,1e-4,TwiddleAdd,33,0.00144153
256,10,1e-4,TwiddleAdd,34,0.00123952
256,10,1e-4,TwiddleAdd,35,0.001438298
256,10,1e-4,TwiddleAdd,36,0.001253088
256,10,1e-4,TwiddleAdd,37,0.001447386
256,10,1e-4,TwiddleAdd,38,0.001242976
256,10,1e-4,TwiddleAdd,39,0.00143897
256,10,1e-4,TwiddleAdd,40,0.001243359
256,10,1e-4,TwiddleAdd,41,0.001448474
256,10,1e-4,TwiddleAdd,42,0.001237152
256,10,1e-4,TwiddleAdd,43,0.001430715
256,10,1e-4,TwiddleAdd,44,0.001253216
256,10,1e-4,TwiddleAdd,45,0.001444763
256,10,1e-4,TwiddleAdd,46,0.001240544
256,10,1e-4,TwiddleAdd,47,0.001436699
256,10,1e-4,TwiddleAdd,48,0.001248831
256,10,1e-4,TwiddleAdd,49,0.001444283
256,10,1e-4,prunedFFT,0,0.071344981
256,10,1e-4,prunedFFT,1,0.010497773
256,10,1e-4,prunedFFT,2,0.010456207
256,10,1e-4,prunedFFT,3,0.010461646
256,10,1e-4,prunedFFT,4,0.010425871
256,10,1e-4,prunedFFT,5,0.010436879
256,10,1e-4,prunedFFT,6,0.010417967
256,10,1e-4,prunedFFT,7,0.010398384
256,10,1e-4,prunedFFT,8,0.010446895
256,10,1e-4,prunedFFT,9,0.010432367
256,10,1e-4,prunedFFT,10,0.010451022
256,10,1e-4,prunedFFT,11,0.010420528
256,10,1e-4,prunedFFT,12,0.010560523
256,10,1e-4,prunedFFT,13,0.010420176
256,10,1e-4,prunedFFT,14,0.010392144
